id,text_avis,note,label
4017,Je viens de le recevoir rien à signaler téléphone comme neuf pas de rayure propre bien emballé avec prise fil oreillette à voir sur la durée,4,positif
4018,Très beau téléphone arrivé à temps aucune rayure ni impact téléphone comme neuf on dirait acheté chez iPhone. Très bien emballé dans boîte d’origine de plus fourni avec deux coques transparentes et deux verres trempé. Les accessoires sont fournis et de très bonne qualité. Je recommande ce produit ainsi que le fournisseur et le site cdisount,5,positif
4019,"En parfait état, fonctionne correctement pour le moment pas suffisamment de recul ! Mais plutôt satisfaite de mon achat ! Je recommande",5,positif
4020,Produit comme neuf et reçu rapidement vraiment pas déçu.,5,positif
4021,"Très bon produit,mon fils en est ravis,espérant qu’il dure",5,positif
4022,Très bien pour un reconditionné,4,positif
4023,Super ma fille la fait tomber une fois tro fragile. Et le téléphone ses d'école,5,positif
4024,Produit conforme à la description tout est nickel je recommande !,5,positif
4025,"en très bon état, satisfaisant pour un reconditionné",4,positif
4026,Je suis parfaitement satisfait de cet achat,5,positif
4027,article conforme à la description. MERCI,5,positif
4028,Demander une réparation ou un échange pour un nouveau téléphone,2,négatif
4029,"Reçu comme neuf , avec accessoires vraiment bien le téléphone",5,positif
4030,Très satisfait de mon iPhone,5,positif
4031,aucun problème depuis l'acquisition,5,positif
4032,IPhone reconditionne en excellent état. Comme neuf. Je recommande vivement.,5,positif
4033,Le téléphone et niquel mais la batterie ne tien même pas 1h c’est nul,2,négatif
4034,conforme a ce que j attendais.,5,positif
4035,Parfait marche très bien,5,positif
4036,je recommandé ce vendeur chassie très propre écran neuf batterie neuve etc! au top!,5,positif
4037,Excellent état a voir dans le temps si pas de défaut après sur la fonctionnalité car cela ne fais qu’un mois et pour le visuel nickel,5,positif
4038,Je très satisfaite du produit,5,positif
4039,"IPhone X reçu rapidement et très bien emballé, aucune rayure en apparence, tient bien la charge, bref très bon produit.",5,positif
4040,Article top et nikel sans aucuns défauts !,5,positif
4041,"Cadeau pour le 25 décembre, une belle découverte. il est comme neuf, aucune rayure. Le conditionnement est parfait pour protéger le mobile pendant le transport Batterie à 100% Un bémol, le chargeur est abimé après 10 jours d'utilisation, je dois en commander un autre.",5,positif
4042,Rien à dire ! Très rapide pour la livraison,5,positif
4043,C’était le cadeau de Noël de mon chéri et pour le moment il en est très content. J’espère que cela va durer dans le temps !,5,positif
4044,"fonctionne très bien, je recommande",4,positif
4045,"Cet iphone reconditionné est en parfait état, je ne suis pas déçue du produit, toutes les caractéristiques fonctionnent parfaitement et l'état de la batterie est également parfaite (100%). Je recommande vivement ce modèle de téléphone qui est très bien au quotidien.",5,positif
4046,Il est parfait et rapide. Très fonctionnel correspond tout à fait à mes attentes.,5,positif
4047,Très bon produit et rapport qualité prix aussi.,5,positif
4048,Je suis assez satisfaite de mon téléphone iPhone X mais je n’ai pas reçu d’écouteurs avec donc c’était un peu embêtant j’ai du en acheter ailleurs.,4,positif
4049,"Bonne réception de la commande, article fonctionnel",5,positif
4050,l'iPhone est effectivement en très bon état. Je recommande.,5,positif
4051,pas de mauvaise surprise produit en très bon état,4,positif
4052,"livréson rapide ,securisé par un point de vente ,satisfaisant .",5,positif
4053,Ma fille est ravie. Il est livré dans sa boîte avec tous les accessoires neufs.,5,positif
4054,"Conforme à la description ; excellent état , livraison rapide, très satisfait, garantie vendeur deux ans.",5,positif
4055,Très bon produit reconditionné,5,positif
4056,Batterie très peu performante et annulation des icônes trop sensible,3,neutre
4057,Portable en bon état j’adore merci bcp,5,positif
4058,iPhone original et neuf .Vendeur a recommander sans hésitation.,5,positif
4059,Très bon produit la couleur est superbe,5,positif
4060,Reçu en 2 jours en excellent état (neuf),5,positif
4061,Très bel iPhone en parfait état. Tout fonctionne au démarrage. J’espère être aussi satisfaite dans la durée !,5,positif
4062,De l’iPhone 6 a l.iPhone x cela change énormément mais prise en main très rapide.Appareil dans un état parfait aucune rayures Reçu très rapidement Emballage moyen.A voir dans le temps la tenue de la batterie.,5,positif
4063,"J'ai commandé l'iPhone, arrivé avec une boite neuve, aucune rayure !",5,positif
4064,Reçu dans les temps et iPhone impeccable comme neuf. Parfait,5,positif
4065,"Je suis pour le moment ravie de mon achat, il y a 3 semaines. Tout fonctionne parfaitement et l’appareil est comme neuf",5,positif
4066,"reçu très bien emballé, fonctionnel avec accessoires comme en boutique.",5,positif
4067,Rapport prix/qualité top. Contant de l'achat,5,positif
4068,cela fais fais trois mois que je l'ai et il est très bien,5,positif
4069,Bon produit merci de l'envoie,5,positif
4070,Reçu à la date prévu fonctionne très bien,5,positif
4071,Super service livraison impeccable,4,positif
4072,iPhone X de très bon état et bien emballé dans une boîte (non d'origine) à la réception. L'écran ne présente pas de rayure et le téléphone est presque comme neuf. L'autonomie de la batterie est très correcte.,5,positif
4073,"Ce téléphone est parfait !!!! NEUF aucun défaut, batterie à 100 % rapport qualité/prix : excellent : je recommande vivement !!!!!",5,positif
4074,Super téléphone avant j’étais team Samsung,4,positif
4075,"je pense que le soucis ne vient pas du vendeur mais bien de la marque, puisque l'ancien iphone n'a tenu qu'un an aussi, ce tel n'a que 3semaines, il est tombé d'une simple chaise, donc à peine 40cm et il est complètement cassé écran et arrière, j'ai donc jetté plus de 300 euros, quelle honte de vendre des tel si cher de si mauvaise qualité; en comparaison mon xiaomi est tombé 100 fois de beaucoup plus haut et il n'a pas une seule égratignure, et il est toujours comme neuf depuis 2ans. J'espère que le vendeur ou c discount feront un geste car j'ai dépensé plus de 10 000 euros ou je ne sais pas combien sur cdiscount, en tout.",1,négatif
4076,Rien à redire. Article comme neuf. Fonctionne parfaitement.,5,positif
4077,Super rien a dire la livraison et rapide i et le téléphone en luis même et génial,5,positif
4078,"Un iPhone en parfait état aucun souci pour le faire fonctionner conforme à mes attentes. Franchement un bon achat, pourquoi acheter neuf ?",5,positif
4079,Le téléphone est bien c’est juste la boîte elle est bizarre et les écouteurs aussi,4,positif
4080,"Comme neuf, batterie 100% Je recommande +++",5,positif
4081,"Je l'ai commandé il y a certes quatre jours mais je suis pleinement satisfait de ce dernier. Il est rapide, en excellent état (comme indiqué dans la fiche descriptive du produit) et ne donne même pas l'impression d'être reconditionné. Je recommande l'achat de ce téléphone !",5,positif
4082,Passer del'Iphone 5S à l'X...le luxe.,5,positif
4083,Reçu très bonne eta extérieur on a pris 1 moi 1 ma mère mes impossibles de l’activer nous demande code de verrouillage 30e pr le déverrouiller donc toujours dans le attente du code par le Vendeur svp,1,négatif
4084,Article génial avec un très bon rapport qualité/prix. Je conseille.,5,positif
4085,"En parfait état, batterie 100% fonctionnelle, le téléphone marche sans problèmes. Vraiment contente !",5,positif
4086,"Téléphone reçu en parfait état, reçu cette semaine donc à voir dans le temps... Accessoires fournies: chargeur, écouteurs.",5,positif
4087,Article conforme à la description.Envoi rapide et soigné.,5,positif
4088,"je suis très satisfait pour recevoir le colis est très rapide, donc à par ça je suis offrir par une personne, donc pour l'instant j'attends qu'il me répond et on verra bien si c'est parfait ou très satisfait etc..... Cordialement",4,positif
4089,Satisfaite du produit Cela fait trois mois que j’ai acheté le téléphone il fonctionne très bien aucun problème,5,positif
4090,"Super recommande !! Bien emballé très bien reconditione ! Mon fils super heureux, aucun point négatif !!",5,positif
4091,"Téléphone nickel ,conforme à la photo avec tout les accessoires. Fonctionne parfaitement.",5,positif
4092,Je suis très satisfaite de ma commande facile à le manipuler. Jolie portable à recommander,5,positif
4093,Cela fait un an que j’ai commandé l’iPhone il est arrivé nickel très satisfaite Il fonctionne encore très bien à leur d’aujourd’hui,4,positif
4094,Très bon rapport à qualité-prix mon fils était très content de son cadeau,4,positif
4095,Marcher très bien au bout de 7 mois on peut plus le mettre à changer 100e de réparation mais le temps je le garde avec l induction très déçu de Cdiscount,1,négatif
4096,Parfait est comme dans mes attende,5,positif
4097,Comme neuf avec tous les accesoires qui vont avec pour le momant ya aucun soucies,5,positif
4098,Il va super bien merci beaucoup,5,positif
4099,Super produit comme un neuf ! ns sommes ravies merci c discount pr ce prix et la possibilité de payer en plusieurs fois.,5,positif
4100,Prix très raisonnable je recommande. Aucune rayure et fonctionne nickel.,5,positif
4101,Bon téléphone Satisfaite,4,positif
4102,Livré rapidement dans un excellent état à un prix très intéressant,5,positif
4103,"Produit renvoyé car écran rayé. Pour le prix et pour l'annonce (excellent état), c'est la moindre des choses d'envoyer un téléphone sans trace.",3,neutre
4104,Le téléphone ne fais que planter c’est du grand n’importe quoi !,1,négatif
4105,"IPhone reçu dans les délais. Parfaitement emballé. Excellent état comme indiqué sur l'annonce. Batterie ok à 91%. Après 6 jours, je constate qu'il fonctionne parfaitement. Espérons que cela continue. Je recommande.",5,positif
4106,"Satisfaite de mon achat. Pour le moment le téléphone fonctionne parfaitement, et esthétiquement il est neuf, aucun coup, aucune griffes.",5,positif
4107,Excellent produit. Bon rapport qualité prix pour un produit reconditionné.,5,positif
4108,"Téléphone conforme à la description! État batterie 100%, aucun coup aucune griffe, téléphone qui fonctionner parfaitement! Je recommande",5,positif
4109,La batterie ne tient pas,1,négatif
4110,"fonctionne très bien , a fait une heureuse",5,positif
4111,fidèle à la description ma fille est ravie,5,positif
4112,Carte SIM qui n’ai pas reconnu dans mon téléphone. Qualité de l’état de la batterie qui part rapidement. Téléphone qui perd entre 6-10% de batterie sans pourtant utiliser. Téléphone qui met entre 7-8h pour une charge ( 100% ).,1,négatif
4113,Je suis dégouté le Iphone X reconnditionné fonctionne mal au niveau de l écouteur de telephone !! quand j appel ou que on m appel ca fait voix de robot on comprends rien quoi !!! 350e merci,1,négatif
4114,"Je suis globalement très contente de cet iPhone que j’ai réceptionné en 2 jours il y a maintenant 5 jours. Bonne reprise en main, aucun défaut apparent, il fonctionne très bien. Seuls les accessoires laissent un peu à désirer : par ex il n’y a pas de chargeur adapté à nos prises françaises.",4,positif
4115,"Acheté il y a quelque mois, la batterie ne tiens plus la charge. Des que je m’en sert, il deviens brulant au bout de 5 min. Cela fais peur ! Camera de la face avant médiocre, la qualité es nul. Bref, déçu de l’achat, pas prés de recommandé du reconditionné.",1,négatif
